"165t1049","37465/43/10","0","1624.80"
"153t1050","37467/43/10","0",\N
"165t1051","37505/30/10","0",\N
"153t1052","37507/30/10","0",\N
"165t1053","37511/48/10","0",\N
"153t1054","37512/48/10","0","451.20"
"166t1055","37515/48/10","0",\N
"165t1056","37530/86/10","0","1341.60"
"165t1057","37531/86/10","0","2191.20"
"165t1059","37560/43/10","0","812.40"
"153t1060","37562/43/10","0","573.60"
"153t1061","37607/86/10","0",\N
"153t1062","37612/31/10","0",\N
"165t1063","37615/31/10","0",\N
"165t1064","37625/44/10","0","450.00"
"165t1068","37625/75/10","0",\N
"165t1069","37650/17/10","0","2064.00"
"165t1070","37651/17/10","0","2604.00"
"153t1071","37652/17/10","0",\N
"165t1072","37665/86/10","0","1753.20"
"165t1073","37666/86/10","0","2578.80"
"153t1074","37667/86/10","0","903.60"
"165t1075","37670/86/10","0","1444.80"
"165t1076","37671/86/10","0","1908.00"
"153t1077","37672/86/10","0","776.40"
"165t1078","37680/86/10","0","1392.00"
"165t1079","37681/86/10","0","1882.80"
"165t1080","37690/06/10","0","2295.60"
"165t1081","37695/86/10","0","1779.60"
"165t1082","37696/86/10","0","2475.60"
"153t1083","37697/86/10","0","614.40"
"165t1084","37700/06/10","0",\N
"165t1085","37701/06/10","0",\N
"153t1086","37702/06/10","0",\N
"165t1088","37711/06/10","0","1315.20"
"153t1089","37712/06/10","0","369.60"
"153t1094","37722/06/10","0","318.00"
"153t1095","37727/86/10","0",\N
"148t1096","37721/06/10","0","1095.60"
"148t1097","37720/06/10","0","798.00"
"148t1098","37716/06/10","0","1908.00"
"153t1099","37732/43/10","0",\N
"153t1100","37737/92/10","0",\N
"148t1101","37740/43/10","0","867.60"
"165t1102","38451/30/10","0",\N
"165t1103","37741/43/10","0","980.40"
"153t1104","37742/43/10","0","364.80"
"153t1105","37752/06/10","0",\N
"153t1106","37762/55/10","0",\N
"165t1107","38340/11/10","0",\N
"165t1108","38450/30/10","0",\N
"153t1109","38582/86/10","0",\N
"166t1110","38583/86/10","0",\N
